MIMDAS IP Data Geosoft Format : Integration Time = 0.50 to 2.50 secs
LINE:Block1 ARRAY:PLDP DIPOLE:100 UNITS:M TXFREQ:25/256
        Tx1x        Tx2x        Rx1x        Rx2x        Tx1y        Tx2y        Rx1y        Rx2y       2DRho       ARerr               Vp           I          Sp          IP       IPerr          Real001          Imag001          Real002          Imag002          Real003          Imag003          Real004          Imag004          Real005          Imag005          Real006          Imag006          Real007          Imag007          Real008          Imag008          Real009          Imag009          Real010          Imag010          Real011          Imag011          Real012          Imag012          Real013          Imag013          Real014          Imag014          Real015          Imag015          Real016          Imag016          Real017          Imag017          Real018          Imag018          Real019          Imag019          Real020          Imag020          Real021          Imag021          Real022          Imag022          Real023          Imag023          Real024          Imag024          Real025          Imag025          Real026          Imag026          Real027          Imag027          Real028          Imag028          Real029          Imag029          Real030          Imag030          Real031          Imag031          Real032          Imag032          Real033          Imag033          Real034          Imag034          Real035          Imag035          Real036          Imag036          Real037          Imag037          Real038          Imag038          Real039          Imag039          Real040          Imag040          Real041          Imag041          Real042          Imag042          Real043          Imag043          Real044          Imag044          Real045          Imag045          Real046          Imag046          Real047          Imag047          Real048          Imag048          Real049          Imag049          Real050          Imag050          Real051          Imag051          Real052          Imag052
    659350.0           *    660000.0    660100.0   6217785.0           *   6217985.0   6217985.0     292.520       0.053        9.5463142       1.000       0.000      34.612       0.088   9.5717198E-003  -3.9220730E-004   9.2807643E-003  -2.8979216E-004   9.1485480E-003  -2.0112542E-004   9.0660173E-003  -1.0463702E-004   9.0098869E-003  -3.3125659E-005   8.9602090E-003   4.4278719E-005   8.9144897E-003   1.2802956E-004   8.8639153E-003   2.2683142E-004   8.8481574E-003   3.1444536E-004   8.8243981E-003   3.9290223E-004   8.7981891E-003   4.4831711E-004   8.7804675E-003   5.2221670E-004   8.7601423E-003   6.3823360E-004   8.7605346E-003   7.3743862E-004   8.7512923E-003   7.7744717E-004   8.6922607E-003   8.7206842E-004   8.7165475E-003   9.5258126E-004   8.6720537E-003   1.0488257E-003   8.6796372E-003   1.1499974E-003   8.6925728E-003   1.2464086E-003   8.6666886E-003   1.2508052E-003   8.6265249E-003   1.3209144E-003   8.6197605E-003   1.4851206E-003   8.6260241E-003   1.5473078E-003   8.6184453E-003   1.6391731E-003   8.6520599E-003   1.6757573E-003   8.6420591E-003   1.7520204E-003   8.5952413E-003   1.8301008E-003   8.6077135E-003   1.8895806E-003   8.6972545E-003   2.0415195E-003   8.6435611E-003   2.0350220E-003   8.6189217E-003   2.0306469E-003   8.6053225E-003   2.3393083E-003   8.4452911E-003   2.3529552E-003   8.5955803E-003   2.4502262E-003   8.6790894E-003   2.4512177E-003   8.6512266E-003   2.6101262E-003   8.4479949E-003   2.5212099E-003   8.5659993E-003   2.8136706E-003   8.4947153E-003   2.5376351E-003   8.5012281E-003   2.7922970E-003   8.5154601E-003   3.0816747E-003   8.4637967E-003   3.1196483E-003   8.4478753E-003   2.9495954E-003   8.6627412E-003   3.2852876E-003   8.5005449E-003   3.1871287E-003   8.5249326E-003   3.1027506E-003   8.6273507E-003   3.6916900E-003   8.6409865E-003   3.4019913E-003   8.6725059E-003   3.5428341E-003   8.5085271E-003   3.6375808E-003   8.4580359E-003   3.8147764E-003 
    659450.0           *    660000.0    660100.0   6217785.0           *   6217985.0   6217985.0     234.376       0.037       10.4312433       1.000       0.000      34.362       0.075   1.0459522E-002  -4.2619735E-004   1.0140693E-002  -3.1189875E-004   1.0004995E-002  -2.2130919E-004   9.9171875E-003  -1.3566251E-004   9.8427623E-003  -4.6458787E-005   9.7951546E-003   3.6477974E-005   9.7487095E-003   1.2342082E-004   9.7128844E-003   2.0640839E-004   9.6844826E-003   2.8230174E-004   9.6606606E-003   3.7107686E-004   9.6556299E-003   4.6717078E-004   9.6225297E-003   5.3534332E-004   9.6068669E-003   6.3515536E-004   9.5851647E-003   7.0231341E-004   9.5588527E-003   8.1273158E-004   9.5730258E-003   8.7326175E-004   9.5466429E-003   9.6942322E-004   9.5352031E-003   1.0395445E-003   9.5256452E-003   1.1175346E-003   9.5418190E-003   1.2723543E-003   9.5027744E-003   1.2977186E-003   9.4666786E-003   1.3901938E-003   9.5100547E-003   1.4469017E-003   9.4285284E-003   1.5673382E-003   9.4236186E-003   1.6619443E-003   9.4281006E-003   1.6800233E-003   9.4267038E-003   1.8186270E-003   9.4749720E-003   1.8485477E-003   9.3827323E-003   1.9660592E-003   9.5172206E-003   2.0077459E-003   9.4555004E-003   2.1865977E-003   9.4470380E-003   2.1763141E-003   9.5287762E-003   2.3068325E-003   9.2664356E-003   2.3935602E-003   9.3634640E-003   2.4041084E-003   9.3486566E-003   2.5447396E-003   9.4820469E-003   2.6196396E-003   9.4356390E-003   2.6940907E-003   9.4552926E-003   2.7518690E-003   9.4242730E-003   2.7572799E-003   9.3903926E-003   2.9784813E-003   9.5745274E-003   3.0539059E-003   9.3768495E-003   3.2976097E-003   9.4157873E-003   3.2047911E-003   9.2234626E-003   3.3208625E-003   9.3432141E-003   3.4542116E-003   9.3008525E-003   3.3619965E-003   9.4636043E-003   3.4390210E-003   9.4590500E-003   3.5112576E-003   9.4251956E-003   3.6335713E-003   9.5600153E-003   3.7745587E-003   9.3575694E-003   3.8207705E-003 
    659550.0           *    660000.0    660100.0   6217785.0           *   6217985.0   6217985.0     181.399       0.053       11.6626312       1.000       0.000      34.107       0.091   1.1693071E-002  -4.7431708E-004   1.1354189E-002  -3.5277281E-004   1.1190848E-002  -2.5881647E-004   1.1100513E-002  -1.7124060E-004   1.1025900E-002  -8.1195370E-005   1.0970494E-002   1.5273714E-005   1.0916141E-002   1.0006645E-004   1.0875101E-002   1.7864388E-004   1.0845199E-002   2.5988935E-004   1.0808983E-002   3.6630466E-004   1.0775951E-002   4.4780278E-004   1.0764659E-002   5.2220644E-004   1.0727226E-002   6.0558909E-004   1.0723142E-002   7.0105551E-004   1.0716326E-002   7.7706475E-004   1.0699793E-002   8.7030620E-004   1.0691585E-002   9.5996768E-004   1.0687053E-002   1.0494456E-003   1.0630162E-002   1.1423328E-003   1.0632628E-002   1.2054464E-003   1.0660913E-002   1.2776243E-003   1.0604527E-002   1.3441458E-003   1.0643274E-002   1.4797651E-003   1.0630969E-002   1.5461606E-003   1.0642483E-002   1.5732192E-003   1.0542254E-002   1.7296417E-003   1.0580222E-002   1.7982246E-003   1.0475673E-002   1.8688116E-003   1.0607230E-002   1.9881579E-003   1.0605635E-002   1.9549919E-003   1.0543225E-002   2.0846494E-003   1.0562693E-002   2.2226305E-003   1.0545905E-002   2.3012062E-003   1.0553216E-002   2.4043801E-003   1.0499764E-002   2.3902967E-003   1.0698424E-002   2.5186356E-003   1.0425712E-002   2.5602026E-003   1.0537452E-002   2.6542918E-003   1.0774036E-002   2.8311143E-003   1.0597686E-002   2.8625604E-003   1.0678775E-002   2.6665950E-003   1.0352350E-002   3.0343974E-003   1.0572500E-002   3.3736559E-003   1.0437435E-002   3.2605242E-003   1.0733273E-002   3.1942830E-003   1.0806793E-002   3.4127469E-003   1.0549969E-002   3.4668636E-003   1.0637157E-002   3.4931593E-003   1.0586402E-002   3.7249478E-003   1.0564131E-002   3.7987579E-003   1.0621495E-002   3.7479774E-003   1.0588880E-002   3.9026830E-003 
    659650.0           *    660000.0    660100.0   6217785.0           *   6217985.0   6217985.0     124.274       0.036       12.5564384       1.000       0.000      33.435       0.060   1.2590023E-002  -5.0265356E-004   1.2226169E-002  -3.7981609E-004   1.2062140E-002  -2.8081576E-004   1.1969177E-002  -1.8890167E-004   1.1892252E-002  -9.2246011E-005   1.1828694E-002  -8.7747479E-008   1.1778421E-002   7.6053050E-005   1.1743096E-002   1.7370373E-004   1.1706262E-002   2.6895977E-004   1.1663795E-002   3.5365298E-004   1.1645491E-002   4.3667715E-004   1.1614181E-002   5.2311215E-004   1.1592566E-002   6.1732596E-004   1.1572668E-002   6.8973693E-004   1.1564176E-002   7.8782819E-004   1.1535586E-002   8.8670249E-004   1.1525039E-002   9.5781898E-004   1.1536711E-002   1.0302781E-003   1.1532884E-002   1.1345921E-003   1.1492268E-002   1.2210803E-003   1.1505696E-002   1.3095583E-003   1.1498281E-002   1.4107013E-003   1.1496450E-002   1.4862144E-003   1.1442215E-002   1.5706045E-003   1.1448196E-002   1.6389936E-003   1.1436453E-002   1.7591582E-003   1.1419393E-002   1.8526730E-003   1.1392644E-002   1.8870046E-003   1.1432678E-002   1.9666300E-003   1.1455183E-002   2.1431703E-003   1.1367914E-002   2.1542273E-003   1.1400442E-002   2.2449064E-003   1.1383066E-002   2.3612236E-003   1.1394291E-002   2.4802291E-003   1.1339781E-002   2.5024587E-003   1.1430702E-002   2.6025845E-003   1.1413669E-002   2.7119732E-003   1.1437165E-002   2.7376386E-003   1.1311748E-002   2.8291954E-003   1.1521796E-002   3.0447786E-003   1.1485932E-002   2.9706402E-003   1.1565211E-002   3.1710499E-003   1.1311484E-002   3.3260509E-003   1.1549732E-002   3.3177838E-003   1.1378202E-002   3.3934157E-003   1.1474315E-002   3.2738522E-003   1.1235747E-002   3.5501956E-003   1.1341271E-002   3.7206149E-003   1.1528517E-002   3.6037419E-003   1.1510682E-002   3.7468445E-003   1.1481637E-002   3.8541628E-003   1.1529081E-002   4.0093756E-003 
    659850.0           *    660000.0    660100.0   6217785.0           *   6217985.0   6217985.0      42.658       0.017       18.1042452       1.000       0.000      30.311       0.071   1.8155166E-002  -6.5935463E-004   1.7684772E-002  -5.0722975E-004   1.7482134E-002  -3.7542189E-004   1.7344457E-002  -2.5554413E-004   1.7251651E-002  -1.4221291E-004   1.7175418E-002  -3.2812250E-005   1.7111897E-002   9.1035847E-005   1.7056516E-002   2.0217409E-004   1.7001920E-002   3.0302364E-004   1.6964582E-002   4.0708924E-004   1.6944036E-002   5.1798912E-004   1.6917239E-002   6.2555891E-004   1.6871052E-002   7.3380600E-004   1.6857592E-002   8.4975689E-004   1.6850709E-002   9.4277178E-004   1.6815171E-002   1.0667656E-003   1.6814610E-002   1.1855739E-003   1.6790464E-002   1.2876941E-003   1.6779662E-002   1.3792718E-003   1.6771636E-002   1.4694238E-003   1.6746356E-002   1.6045821E-003   1.6743050E-002   1.6814305E-003   1.6741873E-002   1.7921183E-003   1.6711078E-002   1.8984298E-003   1.6743882E-002   2.0216319E-003   1.6740672E-002   2.1334819E-003   1.6669456E-002   2.2131044E-003   1.6749318E-002   2.3320720E-003   1.6686865E-002   2.4912385E-003   1.6698846E-002   2.4778256E-003   1.6767423E-002   2.6033304E-003   1.6684681E-002   2.6992812E-003   1.6691657E-002   2.8508736E-003   1.6670670E-002   3.0000799E-003   1.6697807E-002   3.0248336E-003   1.6751468E-002   3.1406966E-003   1.6664065E-002   3.1844720E-003   1.6606203E-002   3.3525288E-003   1.6802372E-002   3.4827726E-003   1.6692528E-002   3.6529933E-003   1.7032345E-002   3.5337241E-003   1.6879745E-002   3.8439533E-003   1.6752900E-002   3.8774431E-003   1.6793662E-002   3.8355002E-003   1.6750263E-002   4.0266388E-003   1.6627093E-002   4.1082644E-003   1.6706780E-002   4.2422349E-003   1.6772004E-002   4.4036222E-003   1.6821657E-002   4.5023096E-003   1.6748645E-002   4.4898731E-003   1.6685192E-002   4.7229560E-003   1.6814649E-002   4.7272404E-003 
    659950.0           *    660000.0    660100.0   6217785.0           *   6217985.0   6217985.0      16.960       0.007       35.9894803       1.000       0.000      21.268       0.030   3.6111993E-002  -9.5469195E-004   3.5433786E-002  -8.0489852E-004   3.5124047E-002  -6.8400418E-004   3.4931461E-002  -5.6775457E-004   3.4784000E-002  -4.6013024E-004   3.4672418E-002  -3.4632814E-004   3.4569127E-002  -2.4179023E-004   3.4484960E-002  -1.3885294E-004   3.4433728E-002  -3.0275225E-005   3.4374583E-002   6.7416593E-005   3.4310266E-002   1.7376069E-004   3.4255725E-002   2.8111680E-004   3.4213673E-002   3.7694988E-004   3.4185358E-002   4.9539041E-004   3.4158881E-002   5.9198290E-004   3.4117418E-002   6.8216754E-004   3.4100822E-002   7.9286780E-004   3.4069200E-002   9.0660601E-004   3.4046750E-002   1.0093657E-003   3.4032739E-002   1.1123900E-003   3.4018850E-002   1.1989908E-003   3.3977271E-002   1.3073673E-003   3.3963564E-002   1.4287534E-003   3.3945821E-002   1.5156003E-003   3.3920876E-002   1.6096919E-003   3.3897831E-002   1.7131730E-003   3.3887171E-002   1.7961427E-003   3.3870516E-002   1.9354982E-003   3.3897816E-002   2.0054655E-003   3.3867406E-002   2.0836860E-003   3.3846109E-002   2.2437875E-003   3.3902548E-002   2.3089771E-003   3.3871939E-002   2.3459433E-003   3.3924465E-002   2.4724306E-003   3.3904044E-002   2.6495214E-003   3.3991220E-002   2.6045979E-003   3.3914544E-002   2.7688379E-003   3.3996861E-002   2.7506283E-003   3.3881725E-002   2.9210650E-003   3.3759239E-002   3.0886769E-003   3.3692976E-002   3.3429697E-003   3.3978446E-002   3.3840644E-003   3.3907403E-002   3.5155551E-003   3.3824969E-002   3.5928376E-003   3.3885303E-002   3.6854611E-003   3.3770094E-002   3.8464175E-003   3.3976382E-002   3.8118102E-003   3.3861868E-002   3.8222958E-003   3.3873761E-002   3.9376767E-003   3.3781127E-002   3.9730775E-003   3.3854017E-002   4.1925345E-003   3.3837581E-002   4.2058233E-003 
    660150.0           *    660000.0    660100.0   6217785.0           *   6217985.0   6217985.0      24.865       0.050      -52.7645732       1.000       0.000       8.476       0.030  -5.2987323E-002   6.9953501E-004  -5.2469036E-002   8.7677652E-004  -5.2194924E-002   9.9089004E-004  -5.2025173E-002   1.0840763E-003  -5.1869976E-002   1.1623100E-003  -5.1750299E-002   1.2234568E-003  -5.1654141E-002   1.3088334E-003  -5.1568363E-002   1.3945812E-003  -5.1481481E-002   1.4625057E-003  -5.1435109E-002   1.5045503E-003  -5.1365842E-002   1.5971115E-003  -5.1300330E-002   1.6551083E-003  -5.1216441E-002   1.7809173E-003  -5.1175652E-002   1.8504378E-003  -5.1124216E-002   1.8643237E-003  -5.1098801E-002   1.9392751E-003  -5.1019810E-002   1.9706586E-003  -5.1069654E-002   2.0765464E-003  -5.0975657E-002   2.0465188E-003  -5.1017314E-002   2.1294424E-003  -5.0919943E-002   2.2355707E-003  -5.0814930E-002   2.3214586E-003  -5.0876668E-002   2.3990925E-003  -5.0792425E-002   2.4596663E-003  -5.0791437E-002   2.5802610E-003  -5.0696048E-002   2.6120064E-003  -5.0671465E-002   2.6692697E-003  -5.0657177E-002   2.7158397E-003  -5.0648611E-002   2.7264839E-003  -5.0733344E-002   2.7115420E-003  -5.0545002E-002   2.8165734E-003  -5.0559306E-002   2.8883519E-003  -5.0451937E-002   2.8610875E-003  -5.0504022E-002   3.0304040E-003  -5.0464820E-002   3.1712654E-003  -5.0428962E-002   3.3597937E-003  -5.0363879E-002   3.3426983E-003  -5.0377074E-002   3.4800833E-003  -5.0397946E-002   3.4599977E-003  -5.0307086E-002   3.3784471E-003  -5.0250991E-002   3.8143366E-003  -5.0197206E-002   3.6328206E-003  -5.0240712E-002   3.5635943E-003  -5.0253843E-002   3.5492938E-003  -5.0218068E-002   3.8201672E-003  -5.0119479E-002   3.8807113E-003  -5.0113016E-002   3.8636775E-003  -5.0164443E-002   3.9350429E-003  -4.9883070E-002   4.0759169E-003  -5.0100738E-002   4.1233594E-003  -4.9828215E-002   4.0385590E-003  -4.9967686E-002   4.0585906E-003 
    659150.0           *    660000.0    660100.0   6217985.0           *   6217985.0   6217985.0     163.271       0.078        3.2159734       1.000       0.000      51.163       0.125   3.2208729E-003  -1.4984205E-004   3.0791817E-003  -7.6930819E-006   3.0129003E-003   1.2505929E-004   2.9712005E-003   2.5656106E-004   2.9387865E-003   3.8776398E-004   2.9047701E-003   5.2133892E-004   2.8828453E-003   6.5313983E-004   2.8666338E-003   7.8803871E-004   2.8462336E-003   9.2207251E-004   2.8290843E-003   1.0507002E-003   2.8165894E-003   1.1955224E-003   2.7901264E-003   1.3229537E-003   2.7916238E-003   1.4631310E-003   2.7839173E-003   1.5869065E-003   2.7602088E-003   1.7283098E-003   2.7488550E-003   1.8595381E-003   2.7473204E-003   2.0040953E-003   2.7363645E-003   2.1330460E-003   2.7228166E-003   2.2777855E-003   2.7149903E-003   2.4009477E-003   2.7099988E-003   2.5333815E-003   2.7102558E-003   2.6454974E-003   2.7193801E-003   2.7990139E-003   2.6824831E-003   2.9196231E-003   2.6638059E-003   3.0810575E-003   2.6888397E-003   3.2293300E-003   2.6519434E-003   3.3477381E-003   2.6914340E-003   3.4887907E-003   2.6879202E-003   3.6147221E-003   2.6585001E-003   3.7941614E-003   2.6106501E-003   3.8946439E-003   2.6574299E-003   4.0561557E-003   2.5912963E-003   4.1312385E-003   2.5759338E-003   4.3285935E-003   2.6618109E-003   4.4935131E-003   2.6273860E-003   4.5664417E-003   2.5998091E-003   4.6923479E-003   2.6767151E-003   4.8777080E-003   2.5597020E-003   4.9217869E-003   2.5906595E-003   4.9886019E-003   2.4754204E-003   5.1738030E-003   2.6430260E-003   5.4237505E-003   2.5599410E-003   5.5586174E-003   2.6333321E-003   5.5274451E-003   2.5652273E-003   5.8289442E-003   2.5823686E-003   5.9266733E-003   2.4793649E-003   5.9862597E-003   2.6139921E-003   6.1793236E-003   2.5620868E-003   6.2789455E-003   2.5770204E-003   6.5775167E-003   2.6185633E-003   6.5487823E-003   2.6169083E-003   6.6085332E-003 
    659250.0           *    660000.0    660100.0   6217985.0           *   6217985.0   6217985.0     234.976       0.040        5.8633647       1.000       0.000      37.975       0.116   5.8765877E-003  -2.1961590E-004   5.6895123E-003  -6.2325866E-005   5.5997623E-003   8.3111147E-005   5.5503274E-003   2.2398337E-004   5.5038929E-003   3.6517548E-004   5.4670676E-003   5.0533088E-004   5.4443535E-003   6.5432433E-004   5.4180247E-003   7.8420945E-004   5.3919871E-003   9.2163658E-004   5.3654625E-003   1.0761964E-003   5.3640921E-003   1.2118231E-003   5.3441259E-003   1.3581196E-003   5.3275129E-003   1.4873904E-003   5.3143800E-003   1.6437856E-003   5.2867754E-003   1.7644319E-003   5.2829726E-003   1.8918962E-003   5.2728743E-003   2.0454579E-003   5.2605535E-003   2.2114346E-003   5.2725546E-003   2.3329676E-003   5.2552356E-003   2.4991228E-003   5.2223866E-003   2.5981179E-003   5.2002067E-003   2.7832403E-003   5.2503800E-003   2.9030700E-003   5.2331441E-003   3.0986732E-003   5.2358875E-003   3.2280976E-003   5.2241094E-003   3.3378114E-003   5.1570386E-003   3.4609517E-003   5.1419259E-003   3.6532652E-003   5.1197944E-003   3.7166220E-003   5.1912625E-003   3.8507272E-003   5.2039745E-003   3.9950970E-003   5.2663409E-003   4.1732966E-003   5.2681818E-003   4.4225539E-003   5.1833973E-003   4.4610230E-003   5.2275321E-003   4.5789705E-003   5.0481943E-003   4.7207593E-003   5.1671821E-003   4.8975549E-003   5.1505785E-003   5.0608981E-003   5.1609625E-003   5.3740353E-003   5.1177813E-003   5.5168823E-003   5.1909241E-003   5.5668948E-003   5.0460407E-003   5.5584137E-003   5.2408660E-003   5.7886270E-003   5.1102980E-003   5.7473982E-003   5.1323336E-003   5.8847165E-003   5.1020878E-003   6.2209026E-003   5.1665479E-003   6.4440391E-003   5.1154555E-003   6.5573949E-003   5.0223443E-003   6.4641883E-003   5.1541795E-003   6.7021923E-003   5.2928846E-003   6.8724567E-003   5.3143731E-003   6.8956114E-003 
    659350.0           *    660000.0    660100.0   6217985.0           *   6217985.0   6217985.0     240.916       0.045        7.8622169       1.000       0.000      35.397       0.097   7.8819098E-003  -2.8872822E-004   7.6446828E-003  -1.1763543E-004   7.5347818E-003   3.4722506E-005   7.4700230E-003   1.8705147E-004   7.4042746E-003   3.2649788E-004   7.3778906E-003   4.8659972E-004   7.3436624E-003   6.3186737E-004   7.3049093E-003   7.7889980E-004   7.2833373E-003   9.2725545E-004   7.2711504E-003   1.0775135E-003   7.2366819E-003   1.2266033E-003   7.2438005E-003   1.3608859E-003   7.2222528E-003   1.4987578E-003   7.1980164E-003   1.6633284E-003   7.2058764E-003   1.8244827E-003   7.1797312E-003   1.9547892E-003   7.1504447E-003   2.1259732E-003   7.1469525E-003   2.2121715E-003   7.1505518E-003   2.4168762E-003   7.1392557E-003   2.5698885E-003   7.1114303E-003   2.6955981E-003   7.0984380E-003   2.8047851E-003   7.1378064E-003   2.9473719E-003   7.0757724E-003   3.1405013E-003   7.0972829E-003   3.3202491E-003   7.0903647E-003   3.4009770E-003   7.0668614E-003   3.5513576E-003   7.1131510E-003   3.7185470E-003   7.0930816E-003   3.8465526E-003   7.0645658E-003   4.0492423E-003   7.0947848E-003   4.2120080E-003   7.1057669E-003   4.2559762E-003   7.1193428E-003   4.4565081E-003   7.2268546E-003   4.5971745E-003   7.1562845E-003   4.6678131E-003   7.1325260E-003   4.8988382E-003   7.1464143E-003   5.1875090E-003   6.8850923E-003   5.2861667E-003   7.0391271E-003   5.4281837E-003   6.9181878E-003   5.6292968E-003   7.0253882E-003   5.5446058E-003   7.3115224E-003   5.7578485E-003   7.1531852E-003   5.7484238E-003   7.0790251E-003   6.1515973E-003   7.1294923E-003   6.1930723E-003   7.1095505E-003   6.3307785E-003   7.0123062E-003   6.4382531E-003   7.1647934E-003   6.6632291E-003   7.0569618E-003   6.5962626E-003   6.9644847E-003   6.9482789E-003   7.1705632E-003   7.0752364E-003   7.1514641E-003   7.3183173E-003 
    659450.0           *    660000.0    660100.0   6217985.0           *   6217985.0   6217985.0     199.605       0.085        8.8837218       1.000       0.000      35.253       0.312   8.9060790E-003  -3.3307848E-004   8.6374607E-003  -1.5778330E-004   8.5198594E-003   4.9448995E-006   8.4372149E-003   1.5802265E-004   8.3829412E-003   3.1116084E-004   8.3374992E-003   4.6956901E-004   8.2942731E-003   6.1706995E-004   8.2600855E-003   7.7796787E-004   8.2368558E-003   9.2827517E-004   8.2163398E-003   1.0757127E-003   8.1904823E-003   1.2249757E-003   8.1687427E-003   1.3786543E-003   8.1643865E-003   1.5252488E-003   8.1300215E-003   1.6928791E-003   8.1155704E-003   1.8229088E-003   8.1158357E-003   2.0091185E-003   8.1010862E-003   2.1210475E-003   8.0678018E-003   2.3061257E-003   8.1028002E-003   2.4213497E-003   8.0883190E-003   2.6037242E-003   8.0023365E-003   2.7814820E-003   8.0520977E-003   2.9036199E-003   8.0582123E-003   3.0295359E-003   8.0212360E-003   3.1791922E-003   8.0312192E-003   3.3568318E-003   8.0434673E-003   3.4772169E-003   8.0230215E-003   3.6724950E-003   8.0298030E-003   3.8389522E-003   7.9822659E-003   3.9514864E-003   8.1150373E-003   4.0706997E-003   8.0505781E-003   4.2044549E-003   8.0462441E-003   4.2822305E-003   8.0773506E-003   4.6154353E-003   8.1451565E-003   4.6255111E-003   8.0952480E-003   4.7145761E-003   7.9286058E-003   5.2263914E-003   7.7758616E-003   5.0091606E-003   7.9965331E-003   5.5881317E-003   7.7473973E-003   5.2959332E-003   8.2081746E-003   5.1908413E-003   8.0556529E-003   6.0031550E-003   7.9961545E-003   6.0158282E-003   8.0547613E-003   5.9068758E-003   7.8056834E-003   6.0593291E-003   7.9336780E-003   6.4889004E-003   8.1383684E-003   6.6564545E-003   7.9206067E-003   6.6561225E-003   7.9548515E-003   6.9396777E-003   7.9871762E-003   6.8707733E-003   7.8545330E-003   7.1265096E-003   7.9005605E-003   7.2912401E-003   7.9730909E-003   7.3600773E-003 
    659550.0           *    660000.0    660100.0   6217985.0           *   6217985.0   6217985.0     151.872       0.083        9.7642683       1.000       0.000      35.679       0.074   9.7894031E-003  -3.7800525E-004   9.4883134E-003  -1.9706185E-004   9.3603002E-003  -3.8771781E-005   9.2664519E-003   1.2037762E-004   9.2111300E-003   2.6729065E-004   9.1586946E-003   4.2356288E-004   9.1124054E-003   5.7294516E-004   9.0755892E-003   7.3193974E-004   9.0508304E-003   8.7828550E-004   9.0174982E-003   1.0240621E-003   8.9954957E-003   1.1871892E-003   8.9608913E-003   1.3415706E-003   8.9399840E-003   1.4772341E-003   8.9494527E-003   1.6346442E-003   8.9327329E-003   1.7758853E-003   8.9104465E-003   1.9360329E-003   8.9104204E-003   2.0808982E-003   8.8744182E-003   2.2321077E-003   8.8751687E-003   2.3787044E-003   8.8811774E-003   2.5732453E-003   8.8220241E-003   2.6996556E-003   8.8506713E-003   2.8034846E-003   8.8679693E-003   3.0182895E-003   8.8246173E-003   3.1938519E-003   8.7895709E-003   3.2557683E-003   8.8019519E-003   3.4042809E-003   8.7742831E-003   3.6502659E-003   8.7821581E-003   3.7517636E-003   8.8481141E-003   3.8785376E-003   8.7771003E-003   4.1047426E-003   8.8039570E-003   4.1874079E-003   8.7792519E-003   4.3172432E-003   8.9183316E-003   4.5011197E-003   8.7883398E-003   4.7741539E-003   8.6805638E-003   4.6318818E-003   8.7883996E-003   4.8996465E-003   8.8939447E-003   5.1664970E-003   8.7219873E-003   5.2675304E-003   8.9918939E-003   5.3447557E-003   9.0385915E-003   5.8050857E-003   8.6121042E-003   5.8980157E-003   8.5655323E-003   5.7078682E-003   8.8602528E-003   6.1154695E-003   8.7112281E-003   5.9967754E-003   8.8881299E-003   6.1845334E-003   8.7135415E-003   6.5162276E-003   8.6260017E-003   6.7495315E-003   8.7433315E-003   6.8003156E-003   8.9698771E-003   6.8706879E-003   8.7173308E-003   7.2224109E-003   8.8040220E-003   7.1620086E-003   8.9343829E-003   7.3616111E-003 
    659650.0           *    660000.0    660100.0   6217985.0           *   6217985.0   6217985.0      97.887       0.036        9.8903498       1.000       0.000      36.286       0.078   9.9151038E-003  -3.8999024E-004   9.6050682E-003  -2.0557137E-004   9.4701031E-003  -4.1406442E-005   9.3855340E-003   1.1825806E-004   9.3191946E-003   2.7176637E-004   9.2651362E-003   4.2651232E-004   9.2256946E-003   5.7932613E-004   9.1862068E-003   7.3736698E-004   9.1543742E-003   8.9659992E-004   9.1415063E-003   1.0396636E-003   9.1070279E-003   1.1903988E-003   9.0895477E-003   1.3640470E-003   9.0536016E-003   1.4998548E-003   9.0442628E-003   1.6449390E-003   9.0225127E-003   1.8182477E-003   9.0178470E-003   1.9560298E-003   9.0117105E-003   2.1172868E-003   8.9895522E-003   2.2813787E-003   8.9701554E-003   2.4341853E-003   8.9655601E-003   2.5856853E-003   8.9401025E-003   2.7404546E-003   8.9671781E-003   2.8837802E-003   8.9548466E-003   3.0226779E-003   8.9250539E-003   3.1722219E-003   8.9258385E-003   3.3579158E-003   8.9188802E-003   3.4710913E-003   8.9066233E-003   3.6407027E-003   8.9136914E-003   3.7996590E-003   8.9201105E-003   3.9370056E-003   8.9090571E-003   4.0708719E-003   8.9216157E-003   4.2295916E-003   8.9230373E-003   4.3463672E-003   8.8487397E-003   4.5823876E-003   8.9077811E-003   4.6940772E-003   8.8820750E-003   4.9218142E-003   8.9524971E-003   5.0306647E-003   8.7514133E-003   5.1778940E-003   8.8079900E-003   5.3377493E-003   8.8684778E-003   5.6474989E-003   8.7700074E-003   5.7474417E-003   8.9403743E-003   5.7492045E-003   8.9047988E-003   5.9400723E-003   9.0346506E-003   6.1322365E-003   8.8258048E-003   6.3698183E-003   8.8492469E-003   6.3782333E-003   8.8050454E-003   6.5273731E-003   8.8985125E-003   6.5699261E-003   8.9236562E-003   6.8480237E-003   8.8571593E-003   7.0692859E-003   8.9334107E-003   7.1905382E-003   8.9781654E-003   7.3070288E-003   8.8745711E-003   7.4601375E-003 
